tanggal,nama_pasar,komoditas,harga
2021-01-31,"Pasar Mampang Prapatan","Susu Kental Bendera 200gr",
2021-01-01,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-02,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-03,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-04,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-05,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-06,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-07,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-08,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",11000
2021-01-09,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-10,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-11,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-12,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-13,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-14,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-15,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-16,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-17,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-18,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-19,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-20,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-21,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-22,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-23,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-24,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-25,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-26,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-27,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-28,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-29,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-30,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",10000
2021-01-31,"Pasar Mampang Prapatan","Susu Kental Enak 200gr",
2021-01-01,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-02,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-03,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-04,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-05,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-06,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-07,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-08,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-09,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-10,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-11,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-12,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-13,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-14,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-15,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-16,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-17,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-18,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-19,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-20,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-21,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-22,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-23,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-24,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-25,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-26,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-27,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-28,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-29,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-30,"Pasar Mampang Prapatan","Margarin Blueband Cup",12000
2021-01-31,"Pasar Mampang Prapatan","Margarin Blueband Cup",
2021-01-01,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-02,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-03,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-04,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-05,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-06,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-07,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-08,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-09,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-10,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-11,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-12,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-13,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-14,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-15,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-16,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-17,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-18,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-19,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-20,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-21,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-22,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-23,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-24,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-25,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-26,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-27,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-28,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-29,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-30,"Pasar Mampang Prapatan","Margarin Blueband Sachet",7500
2021-01-31,"Pasar Mampang Prapatan","Margarin Blueband Sachet",
2021-01-01,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-02,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-03,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-04,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-05,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-06,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-07,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-08,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-09,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-10,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-11,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-12,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-13,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-14,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-15,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-16,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-17,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-18,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-19,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-20,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-21,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-22,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-23,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-24,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-25,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-26,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-27,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-28,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-29,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-30,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-31,"Pasar Tebet Barat","Beras IR. I (IR 64)",
2021-01-01,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-02,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-03,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-04,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-05,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-06,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-07,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-08,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-09,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-10,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-11,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-12,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-13,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-14,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-15,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-16,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-17,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-18,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-19,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-20,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-21,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-22,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-23,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-24,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-25,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-26,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-27,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-28,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-29,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-30,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-31,"Pasar Tebet Barat","Beras IR. II (IR 64) Ramos",
2021-01-01,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-02,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-03,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-04,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-05,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-06,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-07,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-08,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-09,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-10,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-11,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-12,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-13,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-14,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-15,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-16,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-17,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-18,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-19,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-20,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-21,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-22,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-23,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-24,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-25,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-26,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-27,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-28,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-29,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-30,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-31,"Pasar Tebet Barat","Beras IR. III (IR 64)",
2021-01-01,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-02,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-03,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-04,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-05,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-06,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-07,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-08,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-09,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-10,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-11,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-12,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-13,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-14,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-15,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-16,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-17,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-18,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-19,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-20,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-21,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-22,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-23,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-24,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-25,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-26,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-27,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-28,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-29,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-30,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-31,"Pasar Tebet Barat","Beras Muncul .I",
2021-01-01,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-02,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-03,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-04,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-05,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-06,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-07,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-08,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-09,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-10,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-11,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-12,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-13,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-14,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-15,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-16,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-17,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-18,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-19,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-20,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-21,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-22,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-23,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-24,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-25,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-26,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-27,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-28,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-29,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-30,"Pasar Tebet Barat","Beras IR 42/Pera",12000
2021-01-31,"Pasar Tebet Barat","Beras IR 42/Pera",
2021-01-01,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-02,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-03,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-04,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-05,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-06,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-07,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-08,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-09,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-10,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-11,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-12,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-13,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-14,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-15,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-16,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-17,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-18,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-19,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-20,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-21,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-22,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-23,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-24,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-25,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-26,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-27,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-28,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-29,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-30,"Pasar Tebet Barat","Beras Setra I/Premium",12000
2021-01-31,"Pasar Tebet Barat","Beras Setra I/Premium",
2021-01-01,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-02,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-03,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-04,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-05,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-06,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-07,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-08,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-09,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-10,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-11,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-12,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-13,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-14,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-15,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-16,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-17,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-18,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-19,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-20,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-21,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-22,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-23,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-24,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-25,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-26,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-27,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-28,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-29,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14500
2021-01-30,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",14000
2021-01-31,"Pasar Tebet Barat","Minyak Goreng (Kuning/Curah)",
2021-01-01,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-02,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-03,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-04,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-05,"Pasar Tebet Barat","Cabe Merah Keriting",80000
2021-01-06,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-07,"Pasar Tebet Barat","Cabe Merah Keriting",80000
2021-01-08,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-09,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-10,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-11,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-12,"Pasar Tebet Barat","Cabe Merah Keriting",70000
2021-01-13,"Pasar Tebet Barat","Cabe Merah Keriting",65000
2021-01-14,"Pasar Tebet Barat","Cabe Merah Keriting",65000
2021-01-15,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-16,"Pasar Tebet Barat","Cabe Merah Keriting",65000
2021-01-17,"Pasar Tebet Barat","Cabe Merah Keriting",65000
2021-01-18,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-19,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-20,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-21,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-22,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-23,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-24,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-25,"Pasar Tebet Barat","Cabe Merah Keriting",55000
2021-01-26,"Pasar Tebet Barat","Cabe Merah Keriting",50000
2021-01-27,"Pasar Tebet Barat","Cabe Merah Keriting",50000
2021-01-28,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-29,"Pasar Tebet Barat","Cabe Merah Keriting",60000
2021-01-30,"Pasar Tebet Barat","Cabe Merah Keriting",55000
2021-01-31,"Pasar Tebet Barat","Cabe Merah Keriting",
2021-01-01,"Pasar Tebet Barat","Cabe Merah Besar (TW)",80000
2021-01-02,"Pasar Tebet Barat","Cabe Merah Besar (TW)",75000
2021-01-03,"Pasar Tebet Barat","Cabe Merah Besar (TW)",75000
2021-01-04,"Pasar Tebet Barat","Cabe Merah Besar (TW)",70000
2021-01-05,"Pasar Tebet Barat","Cabe Merah Besar (TW)",70000
2021-01-06,"Pasar Tebet Barat","Cabe Merah Besar (TW)",80000
2021-01-07,"Pasar Tebet Barat","Cabe Merah Besar (TW)",70000
2021-01-08,"Pasar Tebet Barat","Cabe Merah Besar (TW)",70000
2021-01-09,"Pasar Tebet Barat","Cabe Merah Besar (TW)",70000
2021-01-10,"Pasar Tebet Barat","Cabe Merah Besar (TW)",70000
2021-01-11,"Pasar Tebet Barat","Cabe Merah Besar (TW)",60000
2021-01-12,"Pasar Tebet Barat","Cabe Merah Besar (TW)",60000
2021-01-13,"Pasar Tebet Barat","Cabe Merah Besar (TW)",60000
2021-01-14,"Pasar Tebet Barat","Cabe Merah Besar (TW)",60000
2021-01-15,"Pasar Tebet Barat","Cabe Merah Besar (TW)",60000
2021-01-16,"Pasar Tebet Barat","Cabe Merah Besar (TW)",60000
2021-01-17,"Pasar Tebet Barat","Cabe Merah Besar (TW)",60000
2021-01-18,"Pasar Tebet Barat","Cabe Merah Besar (TW)",65000
2021-01-19,"Pasar Tebet Barat","Cabe Merah Besar (TW)",60000
2021-01-20,"Pasar Tebet Barat","Cabe Merah Besar (TW)",60000
